dam_nm,obsr_de,rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum
충주,2021-02-03,0.1319,18.772,63.979,1295.2838,0.47100000000000003,2750.0,1789.0,596.0,1789.0,0.531,-4.1,1.4,8.9
충주,2021-02-04,0.7167,16.954,63.967,1291.222,0.46950000000000003,2750.0,1789.0,596.0,1789.0,0.539,-3.5,1.8,9.2
충주,2021-02-05,0.0,18.294,63.968,1287.276,0.4681,2750.0,1789.0,596.0,1789.0,0.639,-1.1,0.7,7.0
충주,2021-02-06,0.0,16.269,49.293,1284.422,0.4671,2750.0,1789.0,596.0,1789.0,0.743,3.8,1.0,4.3
충주,2021-02-07,0.0,3.979,50.143,1280.434,0.4656,2750.0,1789.0,596.0,1789.0,0.638,4.8,2.0,5.6
충주,2021-02-08,0.0,15.119,49.301,1277.48,0.4645,2750.0,1789.0,596.0,1789.0,0.425,-2.4,2.6,9.4
충주,2021-02-09,0.0,17.048,49.303,1274.694,0.4635,2750.0,1789.0,596.0,1789.0,0.488,-2.4,1.3,9.3
충주,2021-02-10,0.0152,9.887,49.292,1271.289,0.4623,2750.0,1789.0,596.0,1789.0,0.7040000000000001,-0.4,0.6,0.2
충주,2021-02-11,0.0,15.887,49.308,1268.401,0.4612,2750.0,1789.0,596.0,1789.0,0.7240000000000001,3.1,0.6,8.0
충주,2021-02-12,0.0,4.084,49.295,1264.495,0.4598,2750.0,1789.0,596.0,1789.0,0.628,3.7,0.7,8.6
충주,2021-02-13,0.0,16.579,49.271,1261.671,0.45880000000000004,2750.0,1789.0,596.0,1789.0,0.5750000000000001,4.1,0.7,9.6
충주,2021-02-14,0.0959,10.75,49.297,1258.34,0.4576,2750.0,1789.0,596.0,1789.0,0.6659999999999999,6.9,0.7,1.2
충주,2021-02-15,0.3372,8.922,49.296,1254.852,0.45630000000000004,2750.0,1789.0,596.0,1789.0,0.679,1.7,2.9,8.08
충주,2021-02-16,0.55,16.749,49.3,1252.039,0.45530000000000004,2750.0,1789.0,596.0,1789.0,0.61,-5.3,2.1,3.2
충주,2021-02-17,0.0,3.173,49.302,1248.054,0.45380000000000004,2750.0,1789.0,596.0,1789.0,0.454,-8.0,4.6,9.9
충주,2021-02-18,0.0,15.465,67.993,1243.515,0.4522,2750.0,1789.0,596.0,1789.0,0.493,-6.7,2.4,9.9
충주,2021-02-19,0.0304,18.089,67.999,1239.203,0.45060000000000006,2750.0,1789.0,596.0,1789.0,0.6509999999999999,0.0,1.0,9.6
충주,2021-02-20,0.0,9.863,68.003,1234.18,0.44880000000000003,2750.0,1789.0,596.0,1789.0,0.608,7.2,1.5,6.7
충주,2021-02-21,0.0152,3.588,68.029,1228.612,0.44680000000000003,2750.0,1789.0,596.0,1789.0,0.529,10.6,2.0,10.0
충주,2021-02-22,0.0,16.513,49.299,1225.7795,0.4457,2750.0,1789.0,596.0,1789.0,0.556,8.5,2.2,9.8
충주,2021-02-23,0.0,11.396,49.301,1222.5045,0.44450000000000006,2750.0,1789.0,596.0,1789.0,0.4,0.5,1.7,9.9
충주,2021-02-24,0.0,10.195,49.296,1219.1262,0.44329999999999997,2750.0,1789.0,596.0,1789.0,0.456,2.3,0.8,9.6
충주,2021-02-25,0.0,3.862,49.298,1215.2,0.44189999999999996,2750.0,1789.0,596.0,1789.0,0.585,3.1,0.5,5.94
충주,2021-02-26,0.0,17.966,49.294,1212.494,0.44090000000000007,2750.0,1789.0,596.0,1789.0,0.526,6.1,1.7,9.5
충주,2021-02-27,0.5146,10.387,49.306,1209.131,0.4397,2750.0,1789.0,596.0,1789.0,0.536,6.5,2.7,9.6
충주,2021-02-28,0.0,12.321,49.295,1205.937,0.4385,2750.0,1789.0,596.0,1789.0,0.533,7.2,1.0,6.2
충주,2021-03-01,57.2238,51.648,74.581,1203.955,0.4378,2750.0,1789.0,596.0,1789.0,0.861,6.1,2.3,2.54
충주,2021-03-02,6.9106,96.254,74.579,1205.828,0.4385,2750.0,1789.0,596.0,1789.0,0.821,1.3,1.2,3.4
충주,2021-03-03,0.3458,128.965,69.705,1210.948,0.4403,2750.0,1789.0,596.0,1789.0,0.761,2.1,0.9,8.5
충주,2021-03-04,0.2979,83.048,69.708,1212.101,0.44079999999999997,2750.0,1789.0,596.0,1789.0,0.783,4.3,0.8,0.1
충주,2021-03-05,0.0246,54.337,69.659,1210.777,0.4403,2750.0,1789.0,596.0,1789.0,0.756,6.8,0.7,7.1
충주,2021-03-06,0.0825,54.388,69.694,1209.454,0.43979999999999997,2750.0,1789.0,596.0,1789.0,0.6859999999999999,5.1,2.7,3.1
충주,2021-03-07,0.0246,51.226,69.706,1207.858,0.43920000000000003,2750.0,1789.0,596.0,1789.0,0.6459999999999999,5.4,1.8,6.3
충주,2021-03-08,0.0,58.225,69.685,1206.867,0.4389,2750.0,1789.0,596.0,1789.0,0.668,5.7,0.9,10.3
충주,2021-03-09,0.0,49.889,69.62,1205.163,0.43820000000000003,2750.0,1789.0,596.0,1789.0,0.614,5.8,1.2,9.7
충주,2021-03-10,0.0,49.981,69.696,1203.459,0.4376,2750.0,1789.0,596.0,1789.0,0.538,7.4,1.2,10.7
충주,2021-03-11,0.0,57.611,69.683,1202.416,0.4372,2750.0,1789.0,596.0,1789.0,0.516,8.7,0.8,9.6
충주,2021-03-12,6.0337,45.572,69.693,1200.332,0.4365,2750.0,1789.0,596.0,1789.0,0.71,8.2,1.4,3.12
충주,2021-03-13,0.0202,57.681,69.731,1199.291,0.4361,2750.0,1789.0,596.0,1789.0,0.715,7.2,1.2,7.3
충주,2021-03-14,0.0,72.259,69.695,1199.513,0.4362,2750.0,1789.0,596.0,1789.0,0.7140000000000001,8.2,0.9,2.6
충주,2021-03-15,0.0,70.348,69.706,1199.568,0.4362,2750.0,1789.0,596.0,1789.0,0.625,10.0,1.2,8.1
충주,2021-03-16,0.7878,69.059,69.701,1199.513,0.4362,2750.0,1789.0,596.0,1789.0,0.5810000000000001,9.5,2.4,9.7
충주,2021-03-17,0.0,68.416,69.699,1199.402,0.4361,2750.0,1789.0,596.0,1789.0,0.528,7.7,0.8,11.0
충주,2021-03-18,0.0,63.349,69.691,1198.854,0.43590000000000007,2750.0,1789.0,596.0,1789.0,0.5760000000000001,10.9,1.5,9.9
충주,2021-03-19,0.0,61.444,69.705,1198.14,0.43570000000000003,2750.0,1789.0,596.0,1789.0,0.47500000000000003,13.0,2.2,10.2
충주,2021-03-20,2.9729,55.742,69.695,1196.935,0.43520000000000003,2750.0,1789.0,596.0,1789.0,0.779,8.6,1.3,3.02
충주,2021-03-21,0.4181,50.064,69.703,1195.238,0.43460000000000004,2750.0,1789.0,596.0,1789.0,0.6609999999999999,6.0,3.9,4.9
충주,2021-03-22,0.0,51.349,69.697,1193.653,0.4341,2750.0,1789.0,596.0,1789.0,0.473,5.7,2.9,10.9
충주,2021-03-23,0.0,43.769,69.697,1191.412,0.43320000000000003,2750.0,1789.0,596.0,1789.0,0.556,7.9,1.9,11.2
충주,2021-03-24,0.0,43.797,69.697,1189.175,0.4324,2750.0,1789.0,596.0,1789.0,0.528,9.1,1.2,8.4
충주,2021-03-25,0.0,36.873,69.686,1186.34,0.4314,2750.0,1789.0,596.0,1789.0,0.585,11.3,1.3,10.0
충주,2021-03-26,0.0,47.49,53.793,1185.795,0.43119999999999997,2750.0,1789.0,596.0,1789.0,0.49100000000000005,12.2,0.8,10.6
충주,2021-03-27,19.0911,41.831,53.796,1184.761,0.4308,2750.0,1789.0,596.0,1789.0,0.72,11.7,1.5,0.1
충주,2021-03-28,4.1741,67.778,53.8,1185.969,0.4313,2750.0,1789.0,596.0,1789.0,0.856,10.6,2.2,2.15
충주,2021-03-29,0.2564,103.754,53.795,1190.285,0.4328,2750.0,1789.0,596.0,1789.0,0.504,11.7,3.3,8.9
충주,2021-03-30,0.0,110.677,53.797,1195.2,0.43460000000000004,2750.0,1789.0,596.0,1789.0,0.459,10.4,1.3,11.7
충주,2021-03-31,0.0,101.859,53.773,1199.354,0.4361,2750.0,1789.0,596.0,1789.0,0.45799999999999996,12.4,0.8,9.6
충주,2021-04-01,0.0,86.013,87.949,1199.187,0.4361,2750.0,1789.0,596.0,1789.0,0.349,14.7,3.3,11.1
충주,2021-04-02,0.0,79.684,87.955,1198.473,0.43579999999999997,2750.0,1789.0,596.0,1789.0,0.4,17.1,2.7,8.6
충주,2021-04-03,49.4169,96.232,87.961,1199.187,0.4361,2750.0,1789.0,596.0,1789.0,0.773,15.5,2.1,3.98
충주,2021-04-04,10.2379,507.386,87.962,1235.425,0.44920000000000004,2750.0,1789.0,596.0,1789.0,0.653,10.0,3.4,0.4
충주,2021-04-05,0.0,675.389,125.659,1282.922,0.46649999999999997,2750.0,1789.0,596.0,1789.0,0.526,9.7,1.2,12.1
충주,2021-04-06,0.0,391.787,115.426,1306.8,0.47520000000000007,2750.0,1789.0,596.0,1789.0,0.52,12.0,1.4,9.9
충주,2021-04-07,0.0,262.795,108.088,1320.166,0.48009999999999997,2750.0,1789.0,596.0,1789.0,0.478,12.5,1.7,11.9
충주,2021-04-08,0.0218,193.329,108.088,1327.531,0.4827,2750.0,1789.0,596.0,1789.0,0.499,10.8,1.6,11.9
충주,2021-04-09,0.7122,149.861,108.065,1331.142,0.4841,2750.0,1789.0,596.0,1789.0,0.54,10.1,2.3,8.9
충주,2021-04-10,0.0,130.698,115.076,1332.492,0.48450000000000004,2750.0,1789.0,596.0,1789.0,0.531,11.1,1.7,11.8
충주,2021-04-11,0.0,118.577,115.089,1332.793,0.4847,2750.0,1789.0,596.0,1789.0,0.49100000000000005,13.9,1.1,11.4
충주,2021-04-12,18.4697,94.244,115.085,1330.993,0.484,2750.0,1789.0,596.0,1789.0,0.611,13.5,2.1,5.26
충주,2021-04-13,7.946,135.709,115.097,1332.774,0.48460000000000003,2750.0,1789.0,596.0,1789.0,0.735,11.2,3.0,6.2
충주,2021-04-14,0.0,209.86,115.104,1340.961,0.4876,2750.0,1789.0,596.0,1789.0,0.54,8.1,2.4,12.1
충주,2021-04-15,0.0,195.711,115.088,1347.926,0.4902,2750.0,1789.0,596.0,1789.0,0.523,10.0,1.1,12.1
충주,2021-04-16,0.5345,176.635,50.287,1358.843,0.4941,2750.0,1789.0,596.0,1789.0,0.7390000000000001,10.2,1.1,1.8
충주,2021-04-17,0.531,134.287,50.284,1366.101,0.4968,2750.0,1789.0,596.0,1789.0,0.63,8.5,1.7,5.4
충주,2021-04-18,0.0,129.701,50.292,1372.962,0.4993,2750.0,1789.0,596.0,1789.0,0.589,9.6,2.4,8.0
충주,2021-04-19,0.0,109.995,50.279,1378.121,0.5011,2750.0,1789.0,596.0,1789.0,0.58,11.5,1.6,12.2
충주,2021-04-20,0.0,95.755,50.293,1382.049,0.5025999999999999,2750.0,1789.0,596.0,1789.0,0.555,14.4,0.9,11.3
충주,2021-04-21,0.0,89.595,50.281,1385.446,0.5038,2750.0,1789.0,596.0,1789.0,0.493,18.2,0.9,11.8
충주,2021-04-22,0.0,75.888,50.287,1387.658,0.5046,2750.0,1789.0,596.0,1789.0,0.35600000000000004,21.4,2.1,5.6
충주,2021-04-23,0.0,62.132,50.282,1388.682,0.505,2750.0,1789.0,596.0,1789.0,0.298,17.8,2.6,0.1
충주,2021-04-24,0.0,70.326,50.291,1390.413,0.5056,2750.0,1789.0,596.0,1789.0,0.414,16.3,1.6,4.9
충주,2021-04-25,0.0,55.887,50.272,1390.898,0.5058,2750.0,1789.0,596.0,1789.0,0.48600000000000004,16.1,2.1,12.4
충주,2021-04-26,0.0,56.554,50.296,1391.439,0.506,2750.0,1789.0,596.0,1789.0,0.394,14.8,1.5,12.4
충주,2021-04-27,0.0,45.32,87.953,1387.755,0.5046,2750.0,1789.0,596.0,1789.0,0.556,14.9,1.0,1.8
충주,2021-04-28,0.0,46.69,87.988,1384.187,0.5033,2750.0,1789.0,596.0,1789.0,0.556,15.3,1.6,5.9
충주,2021-04-29,2.7186,46.76,88.0,1380.624,0.502,2750.0,1789.0,596.0,1789.0,0.615,14.0,1.5,4.4
충주,2021-04-30,13.5351,53.659,87.982,1377.658,0.501,2750.0,1789.0,596.0,1789.0,0.761,11.1,2.5,1.5
충주,2021-05-01,9.6904,53.413,93.271,1374.215,0.4997,2750.0,1789.0,596.0,1789.0,0.8390000000000001,9.2,1.8,1.0
충주,2021-05-02,5.0025,67.808,93.28,1372.014,0.4989,2750.0,1789.0,596.0,1789.0,0.7000000000000001,11.5,1.6,8.0
충주,2021-05-03,0.0292,67.841,93.282,1369.816,0.49810000000000004,2750.0,1789.0,596.0,1789.0,0.611,13.1,1.2,12.1
충주,2021-05-04,4.4889,90.945,93.272,1369.615,0.498,2750.0,1789.0,596.0,1789.0,0.725,16.1,1.4,0.4
충주,2021-05-05,3.2052,91.986,93.277,1369.503,0.498,2750.0,1789.0,596.0,1789.0,0.559,14.1,3.1,11.2
충주,2021-05-06,0.0,85.793,93.273,1368.857,0.4978,2750.0,1789.0,596.0,1789.0,0.533,14.0,1.4,10.7
충주,2021-05-07,5.1186,85.789,93.267,1368.211,0.4975,2750.0,1789.0,596.0,1789.0,0.633,13.7,2.3,7.3
충주,2021-05-08,0.0,71.494,93.273,1366.329,0.4968,2750.0,1789.0,596.0,1789.0,0.595,14.8,2.7,10.5
충주,2021-05-09,0.0,64.69,93.274,1363.859,0.49590000000000006,2750.0,1789.0,596.0,1789.0,0.514,14.3,2.7,12.7
충주,2021-05-10,3.6383,78.99,93.271,1362.625,0.4955,2750.0,1789.0,596.0,1789.0,0.845,10.6,1.2,3.71
충주,2021-05-11,0.0748,57.934,93.287,1359.571,0.4944,2750.0,1789.0,596.0,1789.0,0.529,17.1,2.1,11.3
충주,2021-05-12,0.0,58.601,93.272,1356.575,0.4933,2750.0,1789.0,596.0,1789.0,0.425,19.0,1.8,11.4
충주,2021-05-13,0.0,43.786,93.277,1352.299,0.4917,2750.0,1789.0,596.0,1789.0,0.608,20.3,0.9,12.6
충주,2021-05-14,0.0,45.147,93.281,1348.141,0.4902,2750.0,1789.0,596.0,1789.0,0.636,22.8,1.1,9.9
충주,2021-05-15,4.7044,46.511,93.29,1344.099,0.4888,2750.0,1789.0,596.0,1789.0,0.785,21.3,1.7,0.1
충주,2021-05-16,70.8334,156.828,93.291,1349.588,0.4908,2750.0,1789.0,596.0,1789.0,0.9209999999999999,19.7,1.5,3.68
충주,2021-05-17,11.8441,607.296,93.283,1393.999,0.5069,2750.0,1789.0,596.0,1789.0,0.9400000000000001,15.5,1.0,4.41
충주,2021-05-18,0.1263,689.49,93.27,1445.513,0.5256000000000001,2750.0,1789.0,596.0,1789.0,0.789,17.7,1.0,6.7
충주,2021-05-19,0.0,455.578,93.268,1476.816,0.537,2750.0,1789.0,596.0,1789.0,0.658,19.0,1.1,12.2
충주,2021-05-20,1.8034,300.927,93.284,1494.757,0.5435,2750.0,1789.0,596.0,1789.0,0.721,17.9,1.8,4.87
충주,2021-05-21,7.5959,266.069,93.278,1509.686,0.549,2750.0,1789.0,596.0,1789.0,0.938,14.5,1.0,0.1
충주,2021-05-22,0.1097,209.916,93.28,1519.763,0.5526,2750.0,1789.0,596.0,1789.0,0.7759999999999999,17.5,1.3,7.8
충주,2021-05-23,0.0,182.71,93.26,1527.491,0.5555,2750.0,1789.0,596.0,1789.0,0.7390000000000001,18.5,0.9,7.6
충주,2021-05-24,0.0,147.359,93.272,1532.165,0.5572,2750.0,1789.0,596.0,1789.0,0.611,18.6,1.5,7.4
충주,2021-05-25,4.462,118.412,93.272,1534.337,0.5579,2750.0,1789.0,596.0,1789.0,0.703,13.8,2.2,6.2
충주,2021-05-26,0.0,113.772,93.27,1536.108,0.5586,2750.0,1789.0,596.0,1789.0,0.691,15.2,1.1,3.1
충주,2021-05-27,3.1073,106.521,93.275,1537.252,0.559,2750.0,1789.0,596.0,1789.0,0.855,14.7,1.2,1.5
충주,2021-05-28,18.4364,114.449,93.274,1539.082,0.5597,2750.0,1789.0,596.0,1789.0,0.853,13.7,2.1,3.0
충주,2021-05-29,1.7806,95.372,93.273,1539.263,0.5597,2750.0,1789.0,596.0,1789.0,0.733,15.9,1.7,5.6
충주,2021-05-30,1.2683,117.031,93.296,1541.314,0.5605,2750.0,1789.0,596.0,1789.0,0.703,18.7,1.1,11.0
충주,2021-05-31,10.6103,140.813,93.286,1545.42,0.562,2750.0,1789.0,596.0,1789.0,0.775,19.1,1.1,1.5
충주,2021-06-01,0.1369,108.558,140.251,1542.682,0.561,2750.0,1789.0,596.0,1789.0,0.703,20.9,1.4,6.9
충주,2021-06-02,0.0,116.503,140.25,1540.63,0.5602,2750.0,1789.0,596.0,1789.0,0.649,22.4,1.0,10.9
충주,2021-06-03,20.7846,108.622,140.255,1537.897,0.5592,2750.0,1789.0,596.0,1789.0,0.8690000000000001,18.2,1.0,1.3
충주,2021-06-04,2.8074,140.252,140.252,1537.897,0.5592,2750.0,1789.0,596.0,1789.0,0.6990000000000001,17.7,1.7,9.0
충주,2021-06-05,0.0,156.064,140.252,1539.263,0.5597,2750.0,1789.0,596.0,1789.0,0.6859999999999999,19.4,1.8,8.3
충주,2021-06-06,0.1033,140.248,140.248,1539.263,0.5597,2750.0,1789.0,596.0,1789.0,0.751,21.2,1.2,7.5
충주,2021-06-07,0.0,140.754,140.266,1539.306,0.5597,2750.0,1789.0,596.0,1789.0,0.7390000000000001,20.2,0.9,6.4
충주,2021-06-08,0.1235,101.308,140.257,1535.94,0.5585,2750.0,1789.0,596.0,1789.0,0.658,22.7,0.8,7.7
충주,2021-06-09,0.0,87.509,140.284,1531.381,0.5569,2750.0,1789.0,596.0,1789.0,0.663,24.6,1.0,10.5
충주,2021-06-10,0.7091,72.425,140.251,1525.521,0.5547,2750.0,1789.0,596.0,1789.0,0.65,24.3,1.8,5.7
충주,2021-06-11,12.1633,91.522,140.261,1521.309,0.5532,2750.0,1789.0,596.0,1789.0,0.805,22.3,1.3,2.5
충주,2021-06-12,0.0263,82.45,140.262,1516.315,0.5514,2750.0,1789.0,596.0,1789.0,0.751,23.6,0.9,8.2
충주,2021-06-13,0.0,66.204,140.256,1509.916,0.5491,2750.0,1789.0,596.0,1789.0,0.736,24.7,1.0,10.2
충주,2021-06-14,0.0,59.177,140.256,1502.911,0.5465,2750.0,1789.0,596.0,1789.0,0.756,24.3,0.9,6.1
충주,2021-06-15,0.3905,58.387,210.259,1489.789,0.5417000000000001,2750.0,1789.0,596.0,1789.0,0.736,22.2,1.8,0.6
충주,2021-06-16,2.5838,38.324,210.223,1474.937,0.5363,2750.0,1789.0,596.0,1789.0,0.628,23.1,2.9,10.3
충주,2021-06-17,0.0544,53.417,210.248,1461.387,0.5314,2750.0,1789.0,596.0,1789.0,0.756,20.8,1.5,0.6
충주,2021-06-18,0.9875,42.013,210.258,1446.851,0.5261,2750.0,1789.0,596.0,1789.0,0.8840000000000001,20.5,0.9,0.2
충주,2021-06-19,0.0,48.654,210.255,1432.889,0.5211,2750.0,1789.0,596.0,1789.0,0.723,22.0,1.3,10.3
충주,2021-06-20,0.0272,49.496,210.256,1418.999,0.516,2750.0,1789.0,596.0,1789.0,0.63,23.5,1.7,10.5
충주,2021-06-21,1.2844,55.987,210.244,1405.671,0.5112,2750.0,1789.0,596.0,1538.0,0.654,23.6,1.8,8.3
충주,2021-06-22,22.6249,73.135,210.259,1393.823,0.5068,2750.0,1789.0,596.0,1538.0,0.733,21.4,2.0,6.1
충주,2021-06-23,2.1681,75.062,210.261,1382.142,0.5025999999999999,2750.0,1789.0,596.0,1538.0,0.7909999999999999,19.7,1.7,3.3
충주,2021-06-24,4.0275,60.108,210.256,1369.17,0.4979,2750.0,1789.0,596.0,1538.0,0.733,22.6,1.0,8.9
충주,2021-06-25,5.9301,83.227,210.253,1358.195,0.4939,2750.0,1789.0,596.0,1538.0,0.715,23.9,1.2,10.1
충주,2021-06-26,13.9487,100.103,140.263,1354.725,0.4926,2750.0,1789.0,596.0,1538.0,0.8690000000000001,20.9,0.8,0.4
충주,2021-06-27,0.1524,95.959,140.259,1350.897,0.49119999999999997,2750.0,1789.0,596.0,1538.0,0.7190000000000001,23.7,1.8,7.9
충주,2021-06-28,1.6112,97.004,140.266,1347.159,0.48990000000000006,2750.0,1789.0,596.0,1538.0,0.721,23.2,2.0,6.3
충주,2021-06-29,6.3341,93.525,140.262,1343.121,0.48840000000000006,2750.0,1789.0,596.0,1538.0,0.763,23.6,1.6,7.2
충주,2021-06-30,6.744,119.975,140.257,1341.369,0.4878,2750.0,1789.0,596.0,1538.0,0.85,23.1,0.9,2.4
충주,2021-07-01,2.3155,88.347,117.945,1338.812,0.4868,2750.0,1789.0,596.0,1538.0,0.728,25.6,1.1,11.4
충주,2021-07-02,0.0,88.524,117.745,1336.287,0.48590000000000005,2750.0,1789.0,596.0,1538.0,0.71,25.0,1.9,6.3
충주,2021-07-03,33.2401,97.538,300.406,1318.759,0.47950000000000004,2750.0,1789.0,596.0,1538.0,0.778,22.2,3.2,0.2
충주,2021-07-04,30.7633,386.425,300.243,1326.205,0.4823,2750.0,1789.0,596.0,1538.0,0.8440000000000001,23.1,2.0,10.1
충주,2021-07-05,0.1926,681.855,300.24,1359.177,0.49420000000000003,2750.0,1789.0,596.0,1538.0,0.8240000000000001,23.0,0.9,1.6
충주,2021-07-06,1.2621,391.636,117.935,1382.825,0.5028,2750.0,1789.0,596.0,1538.0,0.835,24.2,1.0,2.8
충주,2021-07-07,17.7071,497.883,117.945,1415.651,0.5147999999999999,2750.0,1789.0,596.0,1538.0,0.88,24.5,0.9,9.8
충주,2021-07-08,29.8368,886.693,117.943,1482.071,0.5389,2750.0,1789.0,596.0,1538.0,0.8240000000000001,25.4,1.3,7.1
충주,2021-07-09,21.4965,914.633,117.938,1550.906,0.564,2750.0,1789.0,596.0,1538.0,0.818,25.1,1.1,5.1
충주,2021-07-10,16.4952,663.074,117.937,1598.006,0.5811000000000001,2750.0,1789.0,596.0,1538.0,0.8190000000000001,25.2,1.3,5.1
충주,2021-07-11,8.8074,730.597,117.946,1650.939,0.6003000000000001,2750.0,1789.0,596.0,1538.0,0.8959999999999999,23.5,1.3,1.0
충주,2021-07-12,0.0292,583.181,117.94,1691.135,0.615,2750.0,1789.0,596.0,1538.0,0.813,26.0,0.7,8.2
충주,2021-07-13,0.0,386.775,117.931,1714.363,0.6234000000000001,2750.0,1789.0,596.0,1538.0,0.788,27.9,1.1,9.6
충주,2021-07-14,0.0,278.584,117.929,1728.244,0.6285000000000001,2750.0,1789.0,596.0,1538.0,0.74,28.6,1.2,10.9
충주,2021-07-15,12.4708,253.817,117.933,1739.984,0.6327,2750.0,1789.0,596.0,1538.0,0.845,25.9,1.2,3.8
충주,2021-07-16,0.6875,239.851,180.231,1745.136,0.6346,2750.0,1789.0,596.0,1538.0,0.8059999999999999,25.7,1.2,9.5
충주,2021-07-17,0.4992,188.763,180.237,1745.872,0.6349,2750.0,1789.0,596.0,1538.0,0.761,26.1,1.5,7.8
충주,2021-07-18,9.1834,163.169,180.218,1744.399,0.6343,2750.0,1789.0,596.0,1538.0,0.755,26.5,1.5,8.2
충주,2021-07-19,0.1388,146.17,180.243,1741.455,0.6333,2750.0,1789.0,596.0,1538.0,0.7809999999999999,26.2,1.3,4.3
충주,2021-07-20,0.6603,137.697,180.24,1737.78,0.6319,2750.0,1789.0,596.0,1538.0,0.779,27.0,0.8,6.0
충주,2021-07-21,0.0,106.83,200.238,1729.709,0.629,2750.0,1789.0,596.0,1538.0,0.7090000000000001,28.1,1.3,12.4
충주,2021-07-22,0.0,90.183,200.243,1720.2,0.6255,2750.0,1789.0,596.0,1538.0,0.698,28.0,1.7,12.4
충주,2021-07-23,0.0,85.263,220.229,1708.539,0.6213000000000001,2750.0,1789.0,596.0,1538.0,0.711,28.0,1.2,12.9
충주,2021-07-24,0.0,69.041,220.227,1695.476,0.6165,2750.0,1789.0,596.0,1538.0,0.7000000000000001,28.0,1.4,10.2
충주,2021-07-25,3.233,61.402,220.241,1681.753,0.6115,2750.0,1789.0,596.0,1538.0,0.701,27.9,1.4,10.2
충주,2021-07-26,0.0328,53.867,220.237,1667.378,0.6063000000000001,2750.0,1789.0,596.0,1538.0,0.6659999999999999,28.0,1.4,11.7
충주,2021-07-27,0.1675,56.034,180.254,1656.646,0.6024,2750.0,1789.0,596.0,1538.0,0.67,28.9,1.3,12.1
충주,2021-07-28,0.0,48.26,180.234,1645.243,0.5982999999999999,2750.0,1789.0,596.0,1538.0,0.6459999999999999,29.1,1.3,11.8
충주,2021-07-29,0.0,48.804,180.234,1633.888,0.5941,2750.0,1789.0,596.0,1538.0,0.7440000000000001,28.0,0.9,8.1
충주,2021-07-30,0.3081,41.201,180.249,1621.874,0.5898,2750.0,1789.0,596.0,1538.0,0.773,28.2,0.8,5.8
충주,2021-07-31,1.5968,41.806,180.24,1609.9132,0.5854,2750.0,1789.0,596.0,1538.0,0.7590000000000001,28.9,1.0,9.4
충주,2021-08-01,19.7961,91.712,124.195,1607.1066,0.5844,2750.0,1789.0,596.0,1538.0,0.848,26.7,0.8,4.5
충주,2021-08-02,14.08,108.012,124.241,1605.7044,0.5839,2750.0,1789.0,596.0,1538.0,0.8890000000000001,25.6,0.8,1.0
충주,2021-08-03,0.5513,99.842,124.17,1603.6025,0.5831000000000001,2750.0,1789.0,596.0,1538.0,0.858,26.5,0.9,5.1
충주,2021-08-04,0.3666,83.675,124.178,1600.103,0.5819,2750.0,1789.0,596.0,1538.0,0.78,27.9,1.1,10.8
충주,2021-08-05,0.0,67.56,124.175,1595.2115,0.5801,2750.0,1789.0,596.0,1538.0,0.748,28.6,0.9,10.7
충주,2021-08-06,4.6354,51.542,124.18,1588.9355,0.5778,2750.0,1789.0,596.0,1538.0,0.8240000000000001,26.9,1.1,7.0
충주,2021-08-07,1.2802,43.677,124.184,1581.9797,0.5753,2750.0,1789.0,596.0,1538.0,0.8109999999999999,26.1,0.9,7.0
충주,2021-08-08,1.6298,43.886,124.181,1575.0422,0.5727000000000001,2750.0,1789.0,596.0,1538.0,0.8150000000000001,25.8,1.1,1.1
충주,2021-08-09,3.9562,60.094,124.177,1569.5055,0.5707,2750.0,1789.0,596.0,1538.0,0.7040000000000001,26.0,1.6,7.3
충주,2021-08-10,8.7693,52.246,124.177,1563.2907,0.5685,2750.0,1789.0,596.0,1538.0,0.7640000000000001,24.7,1.8,7.7
충주,2021-08-11,1.0802,68.349,124.176,1558.4672,0.5667,2750.0,1789.0,596.0,1538.0,0.775,25.7,1.3,8.3
충주,2021-08-12,2.3724,76.415,124.184,1554.34,0.5652,2750.0,1789.0,596.0,1538.0,0.7540000000000001,25.9,1.4,6.4
충주,2021-08-13,0.0748,52.67,124.18,1548.1616,0.563,2750.0,1789.0,596.0,1538.0,0.7690000000000001,25.0,1.2,2.1
충주,2021-08-14,4.5848,60.755,124.175,1542.6821,0.561,2750.0,1789.0,596.0,1538.0,0.7240000000000001,24.3,1.6,4.1
충주,2021-08-15,1.1909,64.747,124.185,1537.5467,0.5590999999999999,2750.0,1789.0,596.0,1538.0,0.748,24.0,1.3,9.3
충주,2021-08-16,0.0123,51.516,124.168,1531.2695,0.5568,2750.0,1789.0,596.0,1538.0,0.716,24.3,1.4,10.1
충주,2021-08-17,4.3231,49.747,124.17,1524.8393,0.5545,2750.0,1789.0,596.0,1538.0,0.6940000000000001,23.2,2.2,4.4
충주,2021-08-18,2.6783,50.551,124.174,1518.4783,0.5522,2750.0,1789.0,596.0,1538.0,0.705,23.9,1.6,6.5
충주,2021-08-19,1.2024,96.898,124.049,1516.1324,0.5513,2750.0,1789.0,596.0,1538.0,0.65,24.3,2.1,6.8
