,dam_nm,obsr_de,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt,avg_hmd,avg_tmr,avg_wv,snsn_sum,valid_rsvwt_cpcty_qy
24955,주암(조),20210626,0.0,37824952320.0,65893201920.00001,136.351,54.5,79.3,22.4,1.3,6.0,210.0
24956,주암(조),20210627,0.0,33196677120.0,65893201920.00001,135.973,54.4,75.6,22.7,1.3,8.3,210.0
24957,주암(조),20210628,0.2519,37907066880.0,65885736960.0,135.649,54.3,86.9,22.5,1.2,3.4,210.0
24958,주암(조),20210629,0.0,37996646400.0,65930526720.00001,135.326,54.1,82.3,23.1,1.3,3.1,210.0
24959,주암(조),20210630,0.0,42707036160.0,65952921600.0,135.057,54.0,81.5,22.9,1.1,5.6,210.0
24960,주암(조),20210201,18.4962,54725621760.0,54725621760.0,165.31,66.1,83.1,7.5,1.6,2.32,210.0
24961,주암(조),20210202,0.0,33480345600.0,54680832000.0,165.0644,66.0,44.5,-1.5,4.9,9.4,210.0
24962,주암(조),20210203,0.0,38810327040.0,54703226879.99999,164.8805,66.0,51.9,-1.1,2.7,9.4,210.0
24963,주암(조),20210204,1.0,33562460160.000004,54733086720.00001,164.635,65.9,57.0,1.2,3.4,9.4,210.0
24964,주암(조),20210205,0.0,28284733439.999996,54725621760.0,164.329,65.7,49.1,2.0,1.2,4.3,210.0
24965,주암(조),20210206,0.0,38847651840.0,54703226879.99999,164.146,65.7,81.3,3.7,1.3,8.8,210.0
24966,주암(조),20210207,0.0,28277268480.0,54680832000.0,163.84,65.5,55.9,7.8,3.2,8.9,210.0
24967,주암(조),20210208,0.0,33607249920.0,54710691840.0,163.596,65.4,48.8,-0.6,4.8,9.7,210.0
24968,주암(조),20210209,0.0,33637109760.000004,54725621760.0,163.352,65.3,47.0,0.6,3.4,9.7,210.0
24969,주암(조),20210210,0.0,28381777920.0,54718156800.0,163.047,65.2,54.9,3.7,2.4,9.5,210.0
24970,주암(조),20210211,0.0,33607249920.0,54650972160.0,162.804,65.1,65.1,4.9,1.2,1.8,210.0
24971,주암(조),20210212,0.0,28501217280.0,54695761920.00001,162.501,65.0,59.1,6.0,0.9,7.4,210.0
24972,주암(조),20210213,0.0,33749084160.000004,54680832000.0,162.258,64.9,54.3,7.5,1.0,9.7,210.0
24973,주암(조),20210214,2.5038,33831198720.0,54740551679.99999,162.016,64.8,73.1,10.0,0.8,1.2,210.0
24974,주암(조),20210215,0.0,28560936960.000004,54673367040.0,161.714,64.7,72.3,3.7,4.8,1.8,210.0
24975,주암(조),20210216,0.7481,28672911360.000004,54755481600.0,161.412,64.6,64.6,0.0,3.9,7.5,210.0
24976,주암(조),20210217,0.7481,33846128639.999996,54688296960.0,161.171,64.5,76.9,-5.4,4.3,1.1,210.0
24977,주암(조),20210218,0.0,28687841280.0,54710691840.0,160.87,64.4,72.1,-4.1,4.9,3.9,210.0
24978,주암(조),20210219,0.0,28680376320.0,54673367040.0,160.569,64.2,65.6,2.2,3.5,10.1,210.0
24979,주암(조),20210220,0.0,33928243200.0,54703226879.99999,160.328,64.1,74.1,6.6,2.0,9.8,210.0
24980,주암(조),20210221,0.0,28807280639.999996,54748016640.0,160.028,64.0,63.4,10.6,1.9,10.0,210.0
24981,주암(조),20210222,0.0,28807280639.999996,54718156800.0,159.728,63.9,64.1,9.1,3.0,9.9,210.0
24982,주암(조),20210223,0.0,28829675520.0,54703226879.99999,159.429,63.8,37.1,4.0,4.2,8.2,210.0
24983,주암(조),20210224,0.0,28874465280.0,54718156800.0,159.13,63.7,45.5,3.9,1.1,0.5,210.0
24984,주암(조),20210225,12.4962,39198504960.0,54688296960.0,158.95,63.6,89.6,3.1,0.8,3.35,210.0
24985,주암(조),20210226,2.0,34032752639.999996,54673367040.0,158.712,63.5,72.8,7.3,1.5,5.7,210.0
24986,주암(조),20210227,0.0,34047682560.000004,54665902079.99999,158.473,63.4,58.9,7.0,2.8,8.7,210.0
24987,주암(조),20210228,0.2519,28993904639.999996,54740551679.99999,158.175,63.3,72.4,8.6,1.2,0.3,210.0
24988,주암(조),20210401,0.0,49589729279.99999,54718156800.0,157.342,62.9,48.5,14.0,3.0,1.9,210.0
24989,주암(조),20210402,0.0,44453836800.0,54710691840.0,157.224,62.9,54.1,17.2,2.9,1.6,210.0
24990,주암(조),20210403,25.0152,70103439360.0,54718156800.0,157.402,63.0,93.1,15.1,1.2,2.55,210.0
24991,주암(조),20210404,9.5038,59816724479.99999,54688296960.0,157.461,63.0,96.8,11.9,2.3,4.58,210.0
24992,주암(조),20210405,0.0,54695761920.00001,54695761920.00001,157.461,63.0,73.5,10.4,1.5,10.2,210.0
24993,주암(조),20210406,0.0,49126901760.0,54255329279.99999,157.402,63.0,55.9,11.3,2.2,7.7,210.0
24994,주암(조),20210407,0.0,44506091520.0,54762946560.0,157.283,62.9,38.9,14.7,3.0,11.4,210.0
24995,주암(조),20210408,0.0,44423976960.0,54680832000.0,157.164,62.9,33.4,13.7,3.3,10.6,210.0
24996,주암(조),20210409,0.0,39355269120.0,54725621760.0,156.986,62.8,57.1,11.2,2.2,10.8,210.0
24997,주암(조),20210410,0.0,34249236480.0,54725621760.0,156.749,62.7,70.5,10.0,1.5,11.4,210.0
24998,주암(조),20210411,0.0,39347804160.0,54695761920.00001,156.572,62.6,58.9,11.5,1.5,11.7,210.0
24999,주암(조),20210412,30.2671,54703226879.99999,54703226879.99999,156.572,62.6,91.3,11.5,1.5,3.68,210.0
25000,주암(조),20210413,0.5038,54733086720.00001,54733086720.00001,156.572,62.6,74.9,10.7,3.5,5.6,210.0
25001,주암(조),20210414,0.0,44483696640.0,54710691840.0,156.453,62.6,48.9,8.9,3.4,10.7,210.0
25002,주암(조),20210415,0.0,39362734080.0,54688296960.0,156.276,62.5,56.8,8.8,1.6,10.3,210.0
25003,주암(조),20210416,0.0,39362734080.0,54680832000.0,156.099,62.4,75.0,11.2,1.4,1.1,210.0
25004,주암(조),20210417,0.0,34301491200.0,54703226879.99999,155.863,62.4,58.0,11.2,3.9,11.3,210.0
25005,주암(조),20210418,0.0,34316421120.0,54703226879.99999,155.627,62.3,47.5,10.7,4.6,10.3,210.0
25006,주암(조),20210419,0.0,29232783360.000004,54688296960.0,155.332,62.1,41.9,12.7,3.0,12.4,210.0
25007,주암(조),20210420,0.0,39459778560.0,54718156800.0,155.156,62.1,45.8,15.0,1.8,12.2,210.0
25008,주암(조),20210421,0.0,29299968000.0,54703226879.99999,154.862,61.9,58.4,15.9,1.1,6.9,210.0
25009,주암(조),20210422,0.0,34450790400.0,54748016640.0,154.627,61.9,61.4,15.9,0.9,0.3,210.0
25010,주암(조),20210423,0.0,29367152639.999996,54710691840.0,154.333,61.7,47.0,18.2,2.3,6.0,210.0
25011,주암(조),20210424,0.0,34443325440.0,54695761920.00001,154.099,61.6,61.6,15.9,1.5,10.4,210.0
25012,주암(조),20210425,0.0,29411942400.0,54703226879.99999,153.806,61.5,72.0,15.3,2.0,10.5,210.0
25013,주암(조),20210426,0.0,29441802239.999996,54703226879.99999,153.514,61.4,64.9,13.0,1.9,12.5,210.0
25014,주암(조),20210427,0.0,29449267200.0,54680832000.0,153.222,61.3,74.8,12.9,1.2,1.3,210.0
25015,주암(조),20210428,0.0,29516451839.999996,54718156800.0,152.93,61.2,59.4,16.3,1.6,8.5,210.0
25016,주암(조),20210429,2.4962,29523916800.0,54695761920.00001,152.639,61.1,52.1,16.4,2.7,10.0,210.0
25017,주암(조),20210430,8.0,29576171520.0,54710691840.0,152.348,60.9,56.6,14.3,3.8,10.6,210.0
25018,주암(조),20210101,0.0,32965263360.000004,54673367040.0,172.449,69.0,78.4,-2.1,1.9,3.7,210.0
25019,주암(조),20210102,0.0,38414684160.0,54688296960.0,172.26,68.9,68.6,-1.3,2.6,7.6,210.0
25020,주암(조),20210103,0.0,33032448000.0,54710691840.0,172.01,68.8,51.0,-0.8,2.9,6.1,210.0
25021,주암(조),20210104,0.0,33084702720.0,54748016640.0,171.759,68.7,67.4,0.5,1.4,7.1,210.0
25022,주암(조),20210105,0.0,33047377920.0,54688296960.0,171.508,68.6,67.1,-1.2,2.9,3.0,210.0
25023,주암(조),20210106,0.0,38459473920.0,54680832000.0,171.321,68.5,66.0,-3.7,2.5,8.2,210.0
25024,주암(조),20210107,1.0,33092167680.0,54703226879.99999,171.07,68.4,63.5,-9.1,4.2,5.6,210.0
25025,주암(조),20210108,0.0,38556518400.0,54755481600.0,170.883,68.4,61.4,-11.0,2.9,8.9,210.0
25026,주암(조),20210109,0.0,27724861439.999996,54703226879.99999,170.571,68.2,61.4,-8.0,2.6,7.8,210.0
25027,주암(조),20210110,0.0,33151887360.000004,54718156800.0,170.321,68.1,73.5,-5.1,2.4,5.8,210.0
25028,주암(조),20210111,0.0,38526658560.0,54688296960.0,170.134,68.1,79.3,-3.1,1.3,6.35,210.0
25029,주암(조),20210112,0.0,33226536960.000004,54755481600.0,169.885,68.0,77.8,-1.9,1.3,6.1,210.0
25030,주암(조),20210113,0.0,33189212160.000004,54703226879.99999,169.636,67.9,71.8,2.2,1.1,8.1,210.0
25031,주암(조),20210114,0.0,33181747200.0,54680832000.0,169.387,67.8,72.5,4.3,0.9,8.3,210.0
25032,주암(조),20210115,0.0,33219072000.0,54703226879.99999,169.138,67.7,75.5,7.1,1.9,2.0,210.0
25033,주암(조),20210116,0.0,33286256639.999996,54748016640.0,168.89,67.6,65.6,-0.7,5.5,7.7,210.0
25034,주암(조),20210117,0.0,27874160639.999996,54680832000.0,168.58,67.4,61.4,-3.5,3.0,8.8,210.0
25035,주암(조),20210118,1.7481,33286256639.999996,54710691840.0,168.332,67.3,76.5,-1.1,2.9,0.7,210.0
25036,주암(조),20210119,0.0,33301186560.000004,54710691840.0,168.084,67.2,58.5,-2.9,2.6,9.0,210.0
25037,주암(조),20210120,0.0,33323581439.999996,54718156800.0,167.836,67.1,74.9,0.0,0.7,8.7,210.0
25038,주암(조),20210121,4.7481,33308651520.0,54680832000.0,167.589,67.0,85.5,5.9,0.7,3.4,210.0
25039,주암(조),20210122,2.0,38683422720.0,54703226879.99999,167.404,67.0,96.1,8.8,0.8,0.3,210.0
25040,주암(조),20210123,3.7481,38743142400.0,54755481600.0,167.218,66.9,96.8,8.5,0.7,2.83,210.0
25041,주암(조),20210124,0.0,33405696000.0,54740551679.99999,166.971,66.8,82.8,5.9,0.9,5.1,210.0
25042,주암(조),20210125,0.0,28546007039.999996,55188449279.99999,166.663,66.7,78.1,5.9,1.1,8.8,210.0
25043,주암(조),20210126,10.2519,39250759680.0,55225774079.99999,166.478,66.6,91.6,5.2,2.7,3.32,210.0
25044,주암(조),20210127,0.0,39303014400.0,55263098879.99999,166.293,66.5,52.3,4.3,2.8,8.4,210.0
25045,주암(조),20210128,0.7481,34002892800.0,55270563840.0,166.047,66.4,78.0,-0.5,3.4,4.4,210.0
25046,주암(조),20210129,0.0,34010357760.000004,55263098879.99999,165.801,66.3,61.5,-4.9,4.6,9.2,210.0
25047,주암(조),20210130,0.0,33465415680.0,54703226879.99999,165.555,66.2,80.0,-0.2,1.6,4.7,210.0
25048,주암(조),20210131,3.0,33435555839.999996,54650972160.0,165.31,66.1,79.9,3.7,1.0,5.0,210.0
25049,주암(조),20201201,0.0,432259.2,690854.4,181.622,76.6,50.8,2.6,2.2,12.07,210.0
25050,주암(조),20201202,0.0,374371.2,632793.6,181.364,76.5,46.3,3.9,2.2,5.72,210.0
25051,주암(조),20201203,0.0,439344.0,633052.8,181.17,76.4,52.5,3.8,3.9,11.95,210.0
25052,주암(조),20201204,0.0,453686.4,648000.0,190.731,76.3,53.4,2.5,3.6,12.14,210.0
25053,주암(조),20201205,0.0,375235.2,633139.2000000001,180.719,76.2,61.6,2.8,2.1,11.8,210.0
25054,주암(조),20201206,0.0,375494.4,633225.6,180.461,76.1,70.2,3.1,1.8,11.92,210.0
25055,주암(조),20201207,0.0,439171.2,632966.4,190.019,76.0,68.5,5.1,2.3,7.06,210.0
25056,주암(조),20201208,0.0,389404.8,647568.0,189.761,75.9,62.7,2.3,2.8,11.01,210.0
25057,주암(조),20201209,0.0,439603.2,633052.8,189.568,75.8,62.1,1.0,1.4,11.75,210.0
25058,주암(조),20201210,0.0,375062.4,632880.0,189.31,75.7,57.4,5.0,1.8,3.81,210.0
25059,주암(조),20201211,0.0,440121.60000000003,633312.0,189.117,75.7,81.3,4.8,1.1,7.71,210.0
25060,주암(조),20201212,0.0,439862.4,632880.0,188.924,75.6,54.3,5.0,2.8,11.33,210.0
25061,주암(조),20201213,0.0,375580.80000000005,632793.6,188.666,75.5,69.0,2.0,2.8,7.54,210.0
25062,주암(조),20201214,0.0,439948.8,632707.2000000001,188.474,75.4,48.8,-2.7,3.9,9.76,210.0
25063,주암(조),20201215,0.0,376272.00000000006,633052.8,188.217,75.3,52.3,-3.8,3.5,11.96,210.0
25064,주암(조),20201216,0.0,376444.80000000005,632966.4,187.96,75.2,62.5,-3.8,3.2,11.81,210.0
25065,주암(조),20201217,0.7481,377136.0,632793.6,177.959,75.1,60.3,-1.5,3.0,11.8,210.0
25066,주암(조),20201218,0.0,0.0,632361.6,177.257,74.8,68.7,-0.3,2.1,9.13,210.0
25067,주암(조),20201219,0.0,0.0,633312.0,176.557,74.5,36.7,-1.5,4.0,12.42,210.0
25068,주암(조),20201220,0.0,0.0,633312.0,175.858,74.2,52.9,-0.1,2.8,10.52,210.0
25069,주암(조),20201221,0.0,0.0,632880.0,175.16,74.0,67.8,-0.8,1.6,10.16,210.0
25070,주암(조),20201222,0.0,119664.0,632620.8,174.654,69.9,82.0,-0.6,0.8,9.13,210.0
25071,주암(조),20201223,0.0,443491.2,633139.2000000001,174.465,69.8,82.8,0.8,0.7,8.12,210.0
25072,주암(조),20201224,0.0,379900.80000000005,632534.4,174.212,69.7,66.9,3.8,3.4,9.76,210.0
25073,주암(조),20201225,0.0,380246.39999999997,632707.2000000001,173.959,69.6,68.6,1.1,3.1,10.71,210.0
25074,주암(조),20201226,0.0,444096.0,633312.0,173.77,69.5,72.5,1.0,0.9,11.27,210.0
25075,주암(조),20201227,7.0,444355.19999999995,633484.7999999999,173.581,69.4,88.5,3.0,0.1,2.11,210.0
25076,주암(조),20201228,0.0,444009.60000000003,632966.4,173.392,69.4,85.6,4.4,1.0,11.54,210.0
25077,주암(조),20201229,2.2519,381196.8,633052.8,173.14,69.3,84.8,2.8,2.5,6.24,210.0
25078,주암(조),20201230,0.7481,444787.19999999995,633484.7999999999,172.952,69.2,78.0,-5.8,5.1,8.67,210.0
25079,주암(조),20201231,0.0,382060.8,633484.7999999999,172.7,69.1,70.7,-4.4,3.6,11.25,210.0
25080,주암(조),20200401,1.0,444527.99999999994,634435.2,184.393,73.8,49.9,10.4,3.6,7.3,210.0
25081,주암(조),20200402,0.0,444268.80000000005,634089.6000000001,184.203,73.7,48.8,9.5,2.1,10.2,210.0
25082,주암(조),20200403,0.0,381024.0,633916.7999999999,183.951,73.6,31.5,11.7,3.3,11.6,210.0
25083,주암(조),20200404,0.0,381283.2,633916.7999999999,183.698,73.5,44.5,8.9,3.7,11.8,210.0
25084,주암(조),20200405,0.0,444787.19999999995,634176.0,183.508,73.4,35.0,7.7,3.9,11.8,210.0
25085,주암(조),20200406,0.0,381888.0,634176.0,183.256,73.3,41.4,9.1,2.2,9.7,210.0
25086,주암(조),20200407,0.0,381888.0,633916.7999999999,183.004,73.2,38.3,12.3,3.6,11.5,210.0
25087,주암(조),20200408,0.0,382147.2,633916.7999999999,182.752,73.1,36.1,10.5,4.0,11.5,210.0
25088,주암(조),20200409,0.0,382492.8,634089.6000000001,182.501,73.0,40.3,9.4,3.5,10.4,210.0
25089,주암(조),20200410,0.0,383097.60000000003,634435.2,182.249,72.9,67.0,8.6,1.5,0.8,210.0
25090,주암(조),20200411,9.4962,383356.80000000005,634521.6,181.998,72.8,91.5,7.0,1.6,3.72,210.0
25091,주암(조),20200412,4.5038,509068.80000000005,634521.6,181.873,72.8,87.9,6.8,1.9,1.4,210.0
25092,주암(조),20200413,0.2519,382060.8,632880.0,181.622,72.7,65.6,7.3,2.6,9.3,210.0
25093,주암(조),20200414,0.0,320716.8,633916.7999999999,181.309,72.5,52.1,10.8,2.0,11.8,210.0
25094,주암(조),20200415,0.0,383529.6,633830.4,181.059,72.4,50.1,11.2,1.3,6.9,210.0
25095,주암(조),20200416,0.0,383702.39999999997,633744.0,180.809,72.3,70.3,11.0,2.3,11.7,210.0
25096,주암(조),20200417,35.2519,821404.7999999999,633916.7999999999,180.996,72.4,95.5,10.2,1.1,2.65,210.0
25097,주암(조),20200418,0.2519,446860.8,634348.7999999999,180.809,72.3,74.0,12.2,3.1,10.3,210.0
25098,주암(조),20200419,23.0076,696988.8,634521.6,180.871,72.4,92.8,9.8,2.6,2.49,210.0
25099,주암(조),20200420,0.0,759369.6,634348.7999999999,180.996,72.4,75.3,11.4,3.3,5.5,210.0
25100,주암(조),20200421,0.0,632966.4,632966.4,180.996,72.4,42.6,9.4,5.0,9.6,210.0
25101,주암(조),20200422,0.0,571190.4,633744.0,180.934,72.4,45.4,7.1,5.0,10.5,210.0
25102,주암(조),20200423,0.0,508982.4,634003.2,180.809,72.3,49.1,8.0,3.8,11.0,210.0
25103,주암(조),20200424,0.0,447033.60000000003,634435.2,180.621,72.3,47.3,8.4,3.1,12.6,210.0
25104,주암(조),20200425,0.0,508723.2,633571.2000000001,180.496,72.2,62.1,12.3,2.6,11.4,210.0
25105,주암(조),20200426,0.0,446601.6,633744.0,180.309,72.1,47.6,12.4,3.6,12.1,210.0
25106,주암(조),20200427,0.0,384912.0,634262.4,180.06,72.0,39.9,12.0,3.0,12.3,210.0
25107,주암(조),20200428,0.0,446169.6,633052.8,179.873,72.0,49.4,11.4,2.5,12.6,210.0
25108,주암(조),20200429,0.0,384825.6,633830.4,179.624,71.9,52.4,12.9,1.9,12.6,210.0
25109,주암(조),20200430,0.0,446774.4,633398.4,179.437,71.8,72.8,14.8,2.0,9.9,210.0
25110,주암(조),20200201,0.0,502416.00000000006,634348.7999999999,196.089,78.4,74.3,2.5,2.3,5.3,210.0
25111,주암(조),20200202,0.0,437183.99999999994,635040.0,195.892,78.4,67.0,2.9,2.4,9.3,210.0
25112,주암(조),20200203,0.0,436838.4,634521.6,195.694,78.3,64.4,1.4,3.3,5.4,210.0
25113,주암(조),20200204,0.0,502329.6,634089.6000000001,195.562,78.2,52.3,0.6,3.0,9.5,210.0
25114,주암(조),20200205,0.0,435369.6,632880.0,195.365,78.2,50.8,-2.4,4.6,9.5,210.0
25115,주암(조),20200206,0.0,371779.2,634867.2,195.102,78.0,38.9,-2.5,3.0,7.4,210.0
25116,주암(조),20200207,0.0,437702.39999999997,634867.2,194.904,78.0,50.1,0.4,2.9,8.1,210.0
25117,주암(조),20200208,0.0,437961.6,634953.6,194.707,77.9,57.4,1.8,4.0,5.3,210.0
25118,주암(조),20200209,0.0,371088.0,633571.2000000001,194.445,77.8,59.4,0.3,2.5,9.7,210.0
25119,주암(조),20200210,0.0,437788.8,634521.6,194.248,77.7,62.8,3.3,1.5,7.8,210.0
25120,주암(조),20200211,0.0,373248.0,635299.2,193.986,77.6,68.1,5.1,1.2,5.6,210.0
25121,주암(조),20200212,20.5038,633830.4,633830.4,193.986,77.6,94.8,9.5,1.4,2.3,210.0
25122,주암(조),20200213,0.0,438220.8,634608.0,193.79,77.5,85.9,8.0,2.0,3.9,210.0
25123,주암(조),20200214,0.0,373334.39999999997,634953.6,193.528,77.4,68.5,8.7,1.0,9.8,210.0
25124,주암(조),20200215,1.7481,504316.8,635040.0,193.397,77.4,75.5,9.3,1.5,2.8,210.0
25125,주암(조),20200216,6.2519,568771.2000000001,634089.6000000001,193.332,77.3,78.6,1.5,4.7,1.0,210.0
25126,주암(조),20200217,0.0,437961.6,633916.7999999999,193.136,77.3,82.5,-3.0,4.7,1.6,210.0
25127,주암(조),20200218,0.0,438739.2,634521.6,192.94,77.2,60.5,-0.9,4.6,9.1,210.0
25128,주암(조),20200219,0.0,569203.2,634435.2,192.875,77.2,57.8,4.0,2.8,8.9,210.0
25129,주암(조),20200220,0.0,308361.6,634348.7999999999,192.549,77.0,67.6,4.9,1.0,10.0,210.0
25130,주암(조),20200221,2.0,438998.4,634435.2,192.354,76.9,78.5,6.0,1.4,8.4,210.0
25131,주암(조),20200222,1.0,439084.8,634348.7999999999,192.158,76.9,56.3,6.9,4.8,7.9,210.0
25132,주암(조),20200223,0.0,372297.60000000003,632448.0,191.898,76.8,56.4,3.4,2.5,10.2,210.0
25133,주암(조),20200224,0.0,438998.4,633916.7999999999,191.703,76.7,66.3,6.5,1.3,7.2,210.0
25134,주암(조),20200225,5.2519,504576.0,634435.2,191.573,76.6,99.8,9.5,0.8,0.99,210.0
25135,주암(조),20200226,0.0,439689.60000000003,634435.2,191.379,76.6,81.5,8.7,2.2,3.3,210.0
25136,주암(조),20200227,0.0,374544.0,634003.2,191.119,76.5,73.3,6.0,2.3,6.4,210.0
25137,주암(조),20200228,1.7481,504662.4,634262.4,190.99,76.4,89.1,4.5,0.8,2.97,210.0
25138,주암(조),20200229,0.0,439516.8,633830.4,190.795,76.3,86.8,6.4,0.9,1.8,210.0
25139,주암(조),20201101,0.2519,500601.6,633571.2000000001,198.208,79.3,91.1,10.8,1.0,8.63,210.0
25140,주암(조),20201102,1.0,367200.0,632880.0,197.943,79.2,78.0,11.3,1.5,4.2,210.0
25141,주암(조),20201103,0.0,373852.8,639360.0,197.677,79.1,62.9,6.5,3.8,7.0,210.0
25142,주암(조),20201104,0.0,433900.80000000005,632880.0,197.478,79.0,59.3,4.9,2.2,9.5,210.0
25143,주암(조),20201105,0.0,434160.00000000006,632966.4,197.279,78.9,62.1,7.3,0.7,4.3,210.0
25144,주암(조),20201106,0.0,368755.19999999995,633571.2000000001,197.014,78.8,79.1,11.2,0.3,6.33,210.0
25145,주암(조),20201107,0.0,435024.0,633484.7999999999,196.816,78.7,71.4,14.2,2.4,5.9,210.0
25146,주암(조),20201108,0.0,368841.60000000003,633312.0,196.552,78.6,55.1,10.3,3.4,9.1,210.0
25147,주암(조),20201109,0.0,369446.39999999997,633657.6,196.287,78.5,49.9,6.7,2.7,9.4,210.0
25148,주암(조),20201110,0.0,369619.19999999995,633571.2000000001,196.023,78.4,62.0,6.9,1.6,9.3,210.0
25149,주암(조),20201111,0.0,375408.0,639100.8,195.76,78.3,68.9,6.4,0.7,9.3,210.0
25150,주암(조),20201112,0.0,435542.4,633139.2000000001,195.562,78.2,77.5,7.9,0.6,9.3,210.0
25151,주암(조),20201113,0.0,375580.80000000005,638841.6,195.299,78.1,70.5,9.6,1.3,9.2,210.0
25152,주암(조),20201114,0.0,436147.2,633484.7999999999,195.102,78.0,79.5,9.9,0.9,8.2,210.0
25153,주암(조),20201115,0.0,370483.2,633312.0,194.839,77.9,80.8,9.8,1.5,8.6,210.0
25154,주암(조),20201116,0.0,379123.2,641692.7999999999,194.576,77.8,66.6,12.5,1.1,8.4,210.0
25155,주암(조),20201117,0.0,437356.80000000005,634176.0,194.379,77.8,76.4,16.3,1.0,0.2,210.0
25156,주암(조),20201118,7.7785,436924.80000000005,633571.2000000001,194.183,77.7,88.5,18.7,2.5,5.52,210.0
25157,주암(조),20201119,23.0,698889.6000000001,633312.0,194.248,77.7,85.8,17.5,3.6,1.7,210.0
25158,주암(조),20201120,0.0,436320.0,632880.0,194.052,77.6,74.0,8.2,4.4,0.1,210.0
25159,주암(조),20201121,0.0,371520.0,633398.4,193.79,77.5,78.4,7.7,1.5,8.7,210.0
25160,주암(조),20201122,0.2519,437356.80000000005,633571.2000000001,193.593,77.4,82.3,8.7,3.1,2.5,210.0
25161,주암(조),20201123,0.0,371779.2,633225.6,193.332,77.3,63.9,5.3,3.7,8.8,210.0
25162,주암(조),20201124,0.0,443318.4,639273.6,193.136,77.3,50.0,5.8,2.7,6.6,210.0
25163,주암(조),20201125,0.0,381369.6,642384.0,192.875,77.2,50.0,7.3,2.7,9.0,210.0
25164,주암(조),20201126,0.0,438566.39999999997,634176.0,192.679,77.1,57.4,8.9,2.3,5.7,210.0
25165,주암(조),20201127,0.0,378691.2,639273.6,192.419,77.0,62.8,6.6,3.7,1.1,210.0
25166,주암(조),20201128,0.0,450576.0,645926.4,192.223,76.9,54.4,3.6,3.9,5.7,210.0
25167,주암(조),20201129,0.0,386812.80000000005,647049.6,191.963,76.8,64.3,3.4,3.1,4.4,210.0
25168,주암(조),20201130,0.0,365731.19999999995,690681.6,191.638,76.7,60.8,3.4,2.9,8.7,210.0
25169,주암(조),20201001,0.0,767145.6,632880.0,201.282,80.5,85.3,17.9,0.8,5.8,210.0
25170,주암(조),20201002,0.0,767232.0000000001,632880.0,201.416,80.6,84.5,18.6,1.1,6.7,210.0
25171,주암(조),20201003,0.0,767491.2,633052.8,201.55,80.6,82.1,19.9,1.2,5.1,210.0
25172,주암(조),20201004,0.0,700531.2000000001,633312.0,201.618,80.7,86.8,17.9,1.9,8.42,210.0
25173,주암(조),20201005,0.0,714182.4,646963.2000000001,201.685,80.7,56.9,14.4,3.3,10.3,210.0
25174,주암(조),20201006,0.0,646876.8,646876.8,201.685,80.7,64.4,14.5,2.0,10.4,210.0
25175,주암(조),20201007,0.0,581040.0,648259.2,201.618,80.7,75.1,14.6,0.9,10.1,210.0
25176,주암(조),20201008,0.0,646531.2,646531.2,201.618,80.7,72.5,14.6,1.3,10.4,210.0
25177,주암(조),20201009,0.0,579312.0,646531.2,201.55,80.6,74.9,14.1,1.0,10.4,210.0
25178,주암(조),20201010,0.0,579484.7999999999,646704.0,201.483,80.6,78.1,16.4,0.7,7.9,210.0
25179,주암(조),20201011,0.0,579484.7999999999,646704.0,201.416,80.6,81.4,16.7,0.7,5.6,210.0
25180,주암(조),20201012,0.0,573868.8,641088.0,201.349,80.5,73.9,17.2,2.6,8.2,210.0
25181,주암(조),20201013,0.0,502934.39999999997,637286.4,201.215,80.5,61.0,13.5,3.0,4.6,210.0
25182,주암(조),20201014,0.0,574214.4,641347.2,201.147,80.5,65.6,13.3,2.4,4.6,210.0
25183,주암(조),20201015,0.0,444700.80000000005,646012.8,200.946,80.4,59.8,12.8,1.9,4.7,210.0
