dam_nm,obsr_de,rain_qy_mms,inflow_qy_mms,tot_dcwtr_qy_mms,rsvwt_qy_mms,dam_rsvwt_rt_mms,avg_hmd_mms,avg_tmr_mms,avg_wv_mms,snsn_sum_mms,valid_rsvwt_cpcty_qy_mms
보현산,20210114,0,9.16E-05,0.000456382,0.004338529,0.479271992,0.619266055,0.16969147,0.521052632,0.016591928,0
보현산,20210115,0,0,0.000455383,0.004316557,0.477249747,0.660550459,0.209618875,0.552631579,0.00896861,0
보현산,20210116,0,9.16E-05,0.000455383,0.004305591,0.476238625,0.468807339,0.159709619,0.657894737,0.016143498,0
보현산,20210117,0,2.89E-05,0.000454385,0.004291026,0.47421638,0.45412844,0.114337568,0.636842105,0.015695067,0
보현산,20210118,0,0,0.0004434,0.004272861,0.472194135,0.659633028,0.113430127,0.6,0.007847534,0
보현산,20210119,0,8.86E-05,0.000447394,0.004261978,0.471183013,0.46146789,0.110707804,0.547368421,0.017040359,0
보현산,20210120,0,2.77E-05,0.000449392,0.004247496,0.469160768,0.563302752,0.118874773,0.505263158,0.017040359,0
보현산,20210121,0,2.77E-05,0.000448393,0.004233014,0.468149646,0.720183486,0.170598911,0.510526316,0.012556054,0
보현산,20210122,0,0,0.000454385,0.004215014,0.466127401,0.865137615,0.217785844,0.5,0.010269058,0
보현산,20210123,0.002129214,7.81E-05,0.00042842,0.004204256,0.465116279,0.811009174,0.224137931,0.6,0.006995516,0
보현산,20210124,0,3.88E-05,0.000463373,0.004189897,0.463094034,0.728440367,0.217785844,0.542105263,0.000224215,0
보현산,20210125,0,3.88E-05,0.000462374,0.00417558,0.462082912,0.76146789,0.203266788,0.552631579,0.009641256,0
보현산,20210126,0.016660167,2.34E-05,0.000436409,0.004161305,0.460060667,0.893577982,0.19600726,0.547368421,0.006098655,0
보현산,20210127,0,0.000100875,0.000462374,0.004150588,0.459049545,0.618348624,0.18784029,0.578947368,0.015022422,0
보현산,20210128,0,0,0.000462374,0.004132836,0.4570273,0.690825688,0.147912886,0.642105263,0.010538117,0
보현산,20210129,0,4.12E-05,0.000463373,0.004118644,0.455005056,0.429357798,0.098911071,0.752631579,0.017488789,0
보현산,20210130,0,4.06E-05,0.000461375,0.004104492,0.453993933,0.509174312,0.149727768,0.594736842,0.015695067,0
보현산,20210131,0,0,0.000460377,0.004086865,0.451971689,0.57706422,0.168784029,0.515789474,0.017264574,0
부안,20210101,0.001027701,0.000261414,0.000704047,0.014313627,0.695652174,0.840366972,0.130671506,0.526315789,0.006950673,0.009414915
부안,20210102,0.00196067,0.000107641,0.000734006,0.014293765,0.694641052,0.760550459,0.128856624,0.536842105,0.017713004,0.009414915
부안,20210103,0,8.61E-05,0.000699053,0.014273904,0.693629929,0.714678899,0.123411978,0.515789474,0.006726457,0.009414915
부안,20210104,0,0,0.000702049,0.014243697,0.691607685,0.822018349,0.126134301,0.510526316,0.008071749,0.009414915
부안,20210105,0,0,0.000725018,0.014213905,0.690596562,0.73853211,0.136116152,0.552631579,0.007174888,0.009414915
부안,20210106,0.004949041,0,0.000688068,0.014173768,0.688574317,0.706422018,0.115245009,0.547368421,0.016816143,0.009414915
부안,20210107,0.032682616,0.000431179,0.000700052,0.014173768,0.688574317,0.793577982,0.060798548,0.594736842,0.00896861,0.009414915
부안,20210108,0.002988371,0.00026941,0.000715032,0.014163837,0.688574317,0.766055046,0.025408348,0.515789474,0.006278027,0.009414915
부안,20210109,0,0,0.000744991,0.014134045,0.686552073,0.730275229,0.040834846,0.515789474,0.018161435,0.009414915
부안,20210110,0,0,0.00076796,0.014104252,0.68554095,0.797247706,0.081669691,0.505263158,0.005829596,0.009414915
부안,20210111,0,0.000170995,0.000831874,0.01408439,0.684529828,0.766055046,0.100725953,0.515789474,0.013452915,0.009414915
부안,20210112,0.002988371,2.46E-06,0.000833871,0.014054598,0.682507583,0.867889908,0.128856624,0.547368421,0.012107623,0.009414915
부안,20210113,0,0,0.000919755,0.014015289,0.680485339,0.782568807,0.185117967,0.563157895,0.017488789,0.009414915
부안,20210114,0,0.000266335,0.000984667,0.013995427,0.680485339,0.869724771,0.168784029,0.510526316,0.017264574,0.009414915
부안,20210115,0,8.18E-05,0.000959701,0.013966048,0.678463094,0.860550459,0.20508167,0.563157895,0.001569507,0.009414915
부안,20210116,0,0.000388123,0.000905774,0.013956117,0.678463094,0.719266055,0.140653358,0.594736842,0.00044843,0.009414915
부안,20210117,0,0.00046993,0.000762967,0.013956117,0.678463094,0.720183486,0.129764065,0.563157895,0.017713004,0.009414915
부안,20210118,0.007937412,0,0.000753979,0.013926325,0.676440849,0.801834862,0.153357532,0.605263158,0.012107623,0.009414915
부안,20210119,0,0.000460704,0.000747987,0.013926325,0.676440849,0.628440367,0.112522686,0.531578947,0.019058296,0.009414915
부안,20210120,0,0.000118713,0.000741995,0.013906877,0.675429727,0.658715596,0.156987296,0.515789474,0.018834081,0.009414915
부안,20210121,0.025867636,0.000103335,0.000717029,0.013887015,0.674418605,0.848623853,0.203266788,0.521052632,0.002690583,0.009414915
부안,20210122,0.002988371,0.000439791,0.000714033,0.013887015,0.674418605,0.999082569,0.212341198,0.531578947,0.000896861,0.009414915
부안,20210123,0.004949041,0.000418262,0.000679081,0.013887015,0.674418605,0.899082569,0.225045372,0.531578947,0.006726457,0.009414915
부안,20210124,0,0.000423798,0.000688068,0.013887015,0.674418605,0.774311927,0.216878403,0.552631579,0.016143498,0.009414915
부안,20210125,0,0.000437945,0.000711037,0.013887015,0.674418605,0.799082569,0.207803993,0.526315789,0.017488789,0.009414915
부안,20210126,0.014941854,0.000244191,0.000671091,0.013877498,0.674418605,0.916513761,0.197822142,0.526315789,0.000672646,0.009414915
부안,20210127,0,8.92E-05,0.000693062,0.013857637,0.673407482,0.688073394,0.176043557,0.552631579,0.016367713,0.009414915
부안,20210128,0.005882309,7.75E-05,0.000674087,0.013838189,0.67239636,0.753211009,0.146098004,0.626315789,0.00470852,0.009414915
부안,20210129,0.002988371,0.000255263,0.000688068,0.013828258,0.67239636,0.788990826,0.106170599,0.547368421,0.013452915,0.009414915
부안,20210130,0,0.000242961,0.000668095,0.013818327,0.671385238,0.833027523,0.163339383,0.578947368,0.00941704,0.009414915
부안,20210131,0.00196067,6.15E-05,0.000646125,0.013798879,0.670374115,0.787155963,0.199637024,0.573684211,0.010089686,0.009414915
섬진강,20210101,0,0.000337685,0.004846438,0.116176112,0.609201213,0.879816514,0.092558984,0.505263158,0.004932735,0.218434531
섬진강,20210102,0.001268862,0.000309391,0.004797504,0.116022349,0.608392315,0.724770642,0.115245009,0.531578947,0.014573991,0.218434531
섬진강,20210103,0,0.000311851,0.004797504,0.115868711,0.607583418,0.702752294,0.107985481,0.521052632,0.010986547,0.218434531
섬진강,20210104,0.000839732,0.000323538,0.004813483,0.115715197,0.60677452,0.840366972,0.115245009,0.5,0.009192825,0.218434531
섬진강,20210105,0,0.000323538,0.004810487,0.115561807,0.605965622,0.727522936,0.121597096,0.542105263,0.005381166,0.218434531
섬진강,20210106,0.001834262,0.000328459,0.004814481,0.115408542,0.605156724,0.774311927,0.089836661,0.521052632,0.016591928,0.218434531
섬진강,20210107,0.023015834,0.001660132,0.004834454,0.11533195,0.604752275,0.720183486,0.038112523,0.568421053,0.009192825,0.218434531
섬진강,20210108,0.001908971,0.000445941,0.00500023,0.115178891,0.603943377,0.762385321,0,0.515789474,0.017264574,0.218434531
섬진강,20210109,0,0.000346912,0.004835453,0.115025915,0.603134479,0.750458716,0.019963702,0.510526316,0.015695067,0.218434531
섬진강,20210110,0,0.00040473,0.00492633,0.114873105,0.602325581,0.825688073,0.057168784,0.5,0.009192825,0.218434531
섬진강,20210111,0,0.000336455,0.004811485,0.114720377,0.601617796,0.842201835,0.090744102,0.5,0.000672646,0.218434531
섬진강,20210112,0.000634431,0,0.00483046,0.114415335,0.6,0.855963303,0.100725953,0.521052632,0.010762332,0.218434531
섬진강,20210113,0,0.004285343,0.004828462,0.114491554,0.600404449,0.826605505,0.150635209,0.515789474,0.014798206,0.218434531
섬진강,20210114,0,0.001665668,0.004833456,0.114415335,0.6,0.779816514,0.174228675,0.510526316,0.012780269,0.218434531
섬진강,20210115,0,0.000349987,0.004823469,0.114263021,0.599191102,0.853211009,0.194192377,0.552631579,0.002466368,0.218434531
섬진강,20210116,0,0.000348142,0.004817477,0.11411079,0.598382204,0.742201835,0.124319419,0.573684211,0.007623318,0.218434531
섬진강,20210117,0,0.00037213,0.00485243,0.113958683,0.597573306,0.490825688,0.115245009,0.573684211,0.017488789,0.218434531
섬진강,20210118,0.01509695,0.001674279,0.004841445,0.113882712,0.597168857,0.833944954,0.126134301,0.557894737,0.002466368,0.218434531
섬진강,20210119,0,0.001670589,0.004834454,0.113806741,0.596764408,0.710091743,0.089836661,0.510526316,0.01793722,0.218434531
섬진강,20210120,0,0.001663823,0.00482247,0.113730812,0.59635996,0.766055046,0.122504537,0.5,0.01793722,0.218434531
섬진강,20210121,0.020163733,0.00164168,0.00478552,0.113654882,0.595955511,0.883486239,0.183303085,0.505263158,0.004484305,0.218434531
섬진강,20210122,0.011319052,0.002927221,0.004752565,0.113654882,0.595955511,0.98440367,0.209618875,0.489473684,0.00809417,0.218434531
섬진강,20210123,0.001268862,0.004229985,0.004747572,0.113730812,0.59635996,0.855963303,0.218693285,0.515789474,0.010156951,0.218434531
섬진강,20210124,0,0.004227525,0.004742579,0.113806741,0.596764408,0.800917431,0.194192377,0.510526316,0.015470852,0.218434531
섬진강,20210125,0,0.00422937,0.004744576,0.113882712,0.597168857,0.747706422,0.198729583,0.521052632,0.016816143,0.218434531
섬진강,20210126,0.020564175,0.00422937,0.004743577,0.113958683,0.597573306,0.950458716,0.181488203,0.521052632,0.000224215,0.218434531
섬진강,20210127,0,0.004231215,0.004745574,0.114034736,0.597977755,0.604587156,0.170598911,0.557894737,0.017264574,0.218434531
섬진강,20210128,0.007525614,0.00422937,0.004742579,0.11411079,0.598382204,0.747706422,0.129764065,0.573684211,0.004484305,0.218434531
섬진강,20210129,0.002537724,0.002924761,0.00474857,0.11411079,0.598382204,0.687155963,0.08892922,0.568421053,0.018161435,0.218434531
섬진강,20210130,0,0.002941983,0.004776533,0.11411079,0.598382204,0.851376147,0.130671506,0.515789474,0.002690583,0.218434531
섬진강,20210131,0.000954486,0.002934602,0.004764549,0.11411079,0.598382204,0.80733945,0.174228675,0.552631579,0.014125561,0.218434531
성덕,20210101,0,4.18E-05,0.000577218,0.007383154,0.647118301,0.670642202,0.09800363,0.6,0.014573991,0.003676705
성덕,20210102,0.001156499,0,0.000577218,0.007360395,0.645096057,0.568807339,0.099818512,0.615789474,0.016367713,0.003676705
성덕,20210103,0,4.31E-05,0.000577218,0.007342189,0.643073812,0.417431193,0.10707804,0.663157895,0.014349776,0.003676705
성덕,20210104,0.001156499,0,0.000596193,0.007319431,0.641051567,0.594495413,0.09800363,0.536842105,0.015246637,0.003676705
성덕,20210105,0,0,0.000608177,0.007296673,0.639029323,0.495412844,0.110707804,0.610526316,0.0132287,0.003676705
성덕,20210106,0,0,0.000608177,0.007274328,0.637007078,0.559633028,0.060798548,0.594736842,0.017488789,0.003676705
성덕,20210107,0.001831871,5.97E-05,0.000601186,0.007256122,0.635995956,0.412844037,0.040834846,0.768421053,0.017488789,0.003676705
성덕,20210108,0,0,0.000597191,0.007233777,0.633973711,0.40733945,0.029038113,0.710526316,0.017488789,0.003676705
성덕,20210109,0,0,0.000597191,0.007211019,0.631951466,0.466055046,0.045372051,0.689473684,0.017040359,0.003676705
성덕,20210110,0,5.90E-05,0.000597191,0.007193227,0.629929221,0.533944954,0.060798548,0.584210526,0.017264574,0.003676705
성덕,20210111,0,0,0.000597191,0.007170882,0.627906977,0.665137615,0.064428312,0.531578947,0.007623318,0.003676705
성덕,20210112,0,0,0.000597191,0.007148538,0.625884732,0.695412844,0.08076225,0.552631579,0.014125561,0.003676705
성덕,20210113,0,0,0.000597191,0.007126193,0.623862487,0.655045872,0.15154265,0.568421053,0.015246637,0.003676705
성덕,20210114,0,6.34E-05,0.000600187,0.007108401,0.622851365,0.626605505,0.164246824,0.531578947,0.016367713,0.003676705
성덕,20210115,0,0,0.000603183,0.007086056,0.62082912,0.667889908,0.17876588,0.573684211,0.012331839,0.003676705
성덕,20210116,0,0,0.000606179,0.007064126,0.618806876,0.479816514,0.141560799,0.652631579,0.016367713,0.003676705
성덕,20210117,0,0,0.000597191,0.007041781,0.616784631,0.420183486,0.093466425,0.636842105,0.018609865,0.003676705
성덕,20210118,0,0,0.000597191,0.007019851,0.614762386,0.683486239,0.106170599,0.647368421,0.008071749,0.003676705
성덕,20210119,0.001156499,6.46E-05,0.000597191,0.007002058,0.613751264,0.552293578,0.073502722,0.531578947,0.018609865,0.003676705
성덕,20210120,0,0,0.000597191,0.006980128,0.611729019,0.583486239,0.094373866,0.521052632,0.01838565,0.003676705
성덕,20210121,0.002305827,6.52E-05,0.000597191,0.006962335,0.609706775,0.671559633,0.148820327,0.526315789,0.012556054,0.003676705
성덕,20210122,0.001839043,0,0.000597191,0.006940404,0.60768453,0.873394495,0.196914701,0.515789474,0.008520179,0.003676705
성덕,20210123,0.003455154,0,0.000597191,0.006918474,0.605662285,0.817431193,0.205989111,0.605263158,0.003587444,0.003676705
성덕,20210124,0.002988371,0.000142086,0.000597191,0.006905646,0.604651163,0.811009174,0.18784029,0.557894737,0.006950673,0.003676705
성덕,20210125,0,0,0.000597191,0.006883716,0.602628918,0.816513761,0.16969147,0.547368421,0.0132287,0.003676705
성덕,20210126,0.021385379,6.83E-05,0.000597191,0.006866337,0.601617796,0.898165138,0.166061706,0.563157895,0.003587444,0.003676705
성덕,20210127,0,6.83E-05,0.000597191,0.006848958,0.599595551,0.655045872,0.167876588,0.563157895,0.016591928,0.003676705
성덕,20210128,0.000682544,0,0.000597191,0.006827027,0.598584429,0.637614679,0.127949183,0.684210526,0.013004484,0.003676705
성덕,20210129,0,0,0.000594195,0.006805511,0.596562184,0.351376147,0.078947368,0.731578947,0.020852018,0.003676705
성덕,20210130,0,0,0.000590201,0.006783994,0.594539939,0.536697248,0.118874773,0.6,0.013901345,0.003676705
성덕,20210131,0,0,0.000589202,0.006762477,0.592517695,0.570642202,0.14246824,0.531578947,0.020403587,0.003676705
소양강,20210101,0,0,0.049932392,0.703820222,0.593528817,0.583486239,0.094373866,0.552631579,0.017713004,1
소양강,20210102,0,0.0065415,0.049966346,0.7024117,0.591506572,0.455045872,0.095281307,0.552631579,0.01793722,1
소양강,20210103,0,0,0.049942378,0.700603463,0.59049545,0.536697248,0.082577132,0.536842105,0.01367713,1
소양강,20210104,0,0,0.049989314,0.69879895,0.588473205,0.62293578,0.094373866,0.510526316,0.017040359,1
소양강,20210105,0,0.003206473,0.049940381,0.697197604,0.587462083,0.601834862,0.094373866,0.542105263,0.018161435,1
소양강,20210106,0,0,0.049929396,0.695398884,0.586450961,0.646788991,0.063520871,0.531578947,0.01793722,1
소양강,20210107,0.00020291,0,0.049947371,0.693603888,0.584428716,0.472477064,0.019963702,0.642105263,0.017713004,1
소양강,20210108,0,0,0.049960354,0.691811788,0.583417594,0.522018349,0.000907441,0.552631579,0.01793722,1
소양강,20210109,0,0,0.049912419,0.690023412,0.581395349,0.599082569,0.016333938,0.536842105,0.01793722,1
소양강,20210110,0,6.95E-05,0.049981325,0.688237933,0.579878665,0.649541284,0.045372051,0.510526316,0.014125561,1
소양강,20210111,0,9.72E-05,0.04993339,0.686456177,0.578463094,0.766055046,0.049909256,0.5,0.005829596,1
소양강,20210112,0,0.000538205,0.050557545,0.684677319,0.576946411,0.842201835,0.068058076,0.494736842,0.006502242,1
소양강,20210113,0.00020291,0.000207901,0.049928397,0.682902184,0.575429727,0.799082569,0.147912886,0.510526316,0.008744395,1
소양강,20210114,0,0.003714538,0.050033255,0.681326907,0.574115268,0.643119266,0.131578947,0.505263158,0.016591928,1
소양강,20210115,0.003082803,0.00708155,0.049939382,0.67995066,0.57330637,0.688990826,0.147912886,0.531578947,0.000224215,1
소양강,20210116,0,0.003760055,0.04997034,0.678380349,0.571284125,0.567889908,0.119782214,0.594736842,0.016816143,1
소양강,20210117,0,0.000410881,0.049928397,0.6766168,0.570273003,0.600917431,0.086206897,0.547368421,0.01838565,1
소양강,20210118,0.003133606,0.000499454,0.049979328,0.674856562,0.568250758,0.7,0.101633394,0.568421053,0.001569507,1
소양강,20210119,0,0.000527749,0.049932392,0.673099633,0.567239636,0.656880734,0.055353902,0.510526316,0.019058296,1
소양강,20210120,0,0.000581877,0.049927398,0.671346016,0.566228514,0.71559633,0.083484574,0.5,0.019058296,1
소양강,20210121,0.007558785,0.003982103,0.049927398,0.669790187,0.564206269,0.799082569,0.14246824,0.494736842,0.001345291,1
소양강,20210122,0.000704658,0.004058375,0.049978329,0.66823684,0.563195147,0.970642202,0.174228675,0.5,0.004932735,1
소양강,20210123,0.000467979,0.000751642,0.049945374,0.666492739,0.561172902,0.72293578,0.191470054,0.631578947,0.008520179,1
소양강,20210124,0,0.004153099,0.049975333,0.664944772,0.56016178,0.777981651,0.17876588,0.531578947,0.01793722,1
소양강,20210125,0,0.004167246,0.049925401,0.663399702,0.559150657,0.825688073,0.168784029,0.5,0.015470852,1
소양강,20210126,0.003165282,0.004210917,0.049922405,0.661857527,0.558139535,0.936697248,0.163339383,0.494736842,0.011659193,1
소양강,20210127,0,0.004258895,0.049927398,0.660317422,0.55611729,0.686238532,0.157894737,0.521052632,0.015470852,1
소양강,20210128,0.003372675,0.004306872,0.049931393,0.658780213,0.555106168,0.626605505,0.112522686,0.631578947,0.002242152,1
소양강,20210129,0,0.001051192,0.049925401,0.657054319,0.553690597,0.424770642,0.070780399,0.605263158,0.019506726,1
소양강,20210130,0.00173206,0.001155757,0.050002297,0.655331321,0.552072801,0.799082569,0.090744102,0.505263158,0.009192825,1
소양강,20210131,0,0.001168674,0.049929396,0.653611634,0.550758342,0.759633028,0.124319419,0.494736842,0.017264574,1
안동,20210101,0,0,0.018626779,0.405140774,0.793731041,0.646788991,0.108892922,0.589473684,0.019506726,0.521815825
안동,20210102,0,0.001415326,0.018630774,0.404556096,0.791708797,0.523853211,0.111615245,0.594736842,0.019730942,0.521815825
